name,place_id,formatted_address,latitude,longitude,rating,user_ratings_total,website,phone_number,search_query,search_location
7Cycle,ChIJMwx2uw0Z2jERnvOhhBKZ3hs,"27 Boon Tat St, Singapore 069623",1.28121,103.8486248,2.0,3,,6222 8770,indoor cycling,"Boon Keng, Singapore"
Cyclestop,ChIJsw9amhwZ2jERfi5C-IEtxCY,"240 MacPherson Rd #05-03 Macpherson, Singapore 348574",1.32963,103.8756669,5.0,18,https://www.cyclestop.sg/,9072 7178,indoor cycling,"MacPherson, Singapore"
Unspokin,ChIJ4xhAfRgX2jERpMxghesQ9Dc,"1 Genting Link, #01-03, Singapore 349518",1.3286389,103.8739355,4.7,67,http://unspokin.com/,8083 0048,indoor cycling,"Aljunied, Singapore"
Dakota Plane Playground,ChIJq4-smFYZ2jERCOHSuEvoZaY,"90A Jln Satu Mountbaten Rd, Singapore",1.3103517,103.8875234,3.6,9,https://www.bykido.com/blogs/playgrounds-and-more/free-aviation-themed-outdoor-playground-at-dakota-breeze,,indoor cycling,"Dakota, Singapore"
Decathlon - City Square Mall,ChIJL-Q4ocgZ2jER63djtKvigmA,"180 Kitchener Rd, #02 - 03, Singapore 208539",1.3114806,103.8564198,4.6,5996,https://www.decathlon.sg/s/sports-stores/city-square-mall?utm_source=google-my-business&utm_medium=organic&utm_campaign=gmb,,indoor cycling,"Dakota, Singapore"
Because of You BIKE,ChIJl2vsQtQZ2jERuASyBA8BRHQ,"80 Marine Parade Central, #01-778, Singapore 440080",1.3021317,103.9079211,4.8,100,https://www.facebook.com/Because-of-You-BIKE-111258531407441/,8720 5285,indoor cycling,"Marine Parade, Singapore"
Integrated Riding,ChIJ7apycgYY2jER_rCvCWlMeA4,"92 Koon Seng Rd, Singapore 427033",1.311956,103.905017,4.8,56,https://www.integratedriding.com/,9017 8834,indoor cycling,"Marine Parade, Singapore"
Cycle Zone Bicycle Shop (CycleZoneSG),ChIJa-rFidc92jERun77PY6oYEw,"84 Bedok North Street 4, Singapore 460084",1.3313446,103.9394828,4.7,44,https://www.tiktok.com/@calvin_klein1180?_t=ZS-8tFafUgQaPQ&_r=1,8125 0208,indoor cycling,"Bedok Reservoir, Singapore"
Bedok Reservoir Park,ChIJw62n3Vo92jERl8c1cg9hXzE,"760 Bedok Reservoir Rd, Singapore 479245",1.3391413,103.922706,4.5,3795,https://www.nparks.gov.sg/contact-us,1800 471 7300,indoor cycling,"Bedok Reservoir, Singapore"
The Boring Bicycle Clubhouse,ChIJh90Fd6s92jERkG6lpR_KyiE,"28 Senang Cres, #03-01 BizHub28, Singapore 416601",1.3274171,103.9182282,5.0,22,http://www.theboringbicyclecompany.com/,8922 8756,indoor cycling,"Bedok Reservoir, Singapore"
Coast Cycles,ChIJYwMsX68i2jERXOT_ZwBGbvk,"54 Siglap Dr, Singapore 456176",1.3163219,103.9201723,4.4,19,https://coastcycles.com/,6681 6681,indoor cycling,"Bedok Reservoir, Singapore"
Pasir Ris Park PCN,ChIJdW0FcZ492jERNGCGfn_-tIs,Singapore,1.3878786,103.9390916,4.9,9,https://pcn.nparks.gov.sg/the-pcn-experience/glossary/,,indoor cycling,"Pasir Ris Park, Singapore"
Pasir Ris Park Adventure Playground,ChIJuY8mPsc92jERdf13nPQ8Pq4,"110 Pasir Ris Rd, Singapore 519113",1.3835534,103.9448345,4.6,596,http://www.nparks.gov.sg/,,indoor cycling,"Pasir Ris Park, Singapore"
GoCycling @ Changi Beach Park C1,ChIJB3rGjEg92jERPbpxcrVUzIA,"260 Nicoll Dr, #01-02, Singapore 498991",1.391491,103.9903,3.5,66,https://fb.com/GoCyclingSg/,9238 3451,indoor cycling,"Changi Village, Singapore"
Little Island Brewing Co @ Changi Village,ChIJLwPRPhc82jER5sczsIGDn4s,"6 Changi Village Rd, #01-01/02, Singapore 509907",1.3899597,103.9886075,4.4,1924,http://www.libc.co/,6543 9100,indoor cycling,"Changi Village, Singapore"
Pulau Ubin Village,ChIJoWycZnE_2jERjepcIxlt5b4,"Lor Bin Kiang, Singapore",1.4029917,103.9696309,4.5,25,,,indoor cycling,"Pulau Ubin, Singapore"
HyperDrive,ChIJCcKSzDkd2jERVPRX-MUESEU,"54 Palawan Beach Walk, The Palawan @ Sentosa, Singapore 098233",1.2506714,103.8194268,4.0,693,https://www.thepalawansentosa.com/hyperdrive/,6277 7091,indoor cycling,"Sentosa, Singapore"
X Fitness (formerly X Spin Club),ChIJF7erRGsZ2jERDNgxjJ84Zwo,"Selegie Rd, #02-10, Singapore 188306",1.300174,103.8493656,2.0,93,,8779 1787,indoor cycling,"Pulau Tekong Kechil, Singapore"
HQ cyclewax,ChIJ3_i3-5cV2jER--XoelbzN70,"Hampstead Gardens, Singapore",1.4093212,103.869973,5.0,1,,,indoor cycling,"Pulau Seletar, Singapore"
Bike Station Singapore - Jalan Kayu,ChIJS-bD1xsX2jERXNNHew4QM5Q,"249B Jln Kayu, Singapore 799473",1.3963589,103.8728518,4.7,147,https://www.bikestationsingapore.com/,9384 6436,indoor cycling,"Pulau Seletar, Singapore"
Jalan Kayu Node,ChIJkb2Xo6YV2jER_Jf3zzUREJY,"3 Piccadilly Circus, Singapore 797641",1.4031573,103.8718043,0.0,0,https://pcn.nparks.gov.sg/know-our-pcn/rir/,,indoor cycling,"Pulau Seletar, Singapore"
HomeGym.sg,ChIJB9AdiW4Q2jERV47o3EnSYyU,"809 French Rd, #02-45, Singapore 200809",1.3084036,103.8622518,4.9,441,https://homegym.sg/,,treadmill class,Singapore
Wfitness Singapore Jazzercise,ChIJYR8mhi0Z2jERweqe9hrReXk,"271 Bukit Timah Rd, #03-09 Balmoral Plaza, Singapore 259708",1.3167625,103.8352941,4.9,9,https://wfitness.sg/,8801 3645,treadmill class,Singapore
Lifestyle Studio Lavender,ChIJk2P2vIgZ2jERS4O73yPiNHo,"116 Lavender St., #03-07, Singapore 338730",1.3118408,103.8623696,4.7,23,,8687 2882,treadmill class,"Little India, Singapore"
Movement First,ChIJ4YKvbFwT2jERye61dcyjkUg,"2 Woodlands Sector 1, #05-05 Spectrum 1, Singapore 738068",1.452961,103.8064569,4.6,44,http://movementfirst.sg/,6481 0412,treadmill class,"Sembawang, Singapore"
Homefitness,ChIJuaJ4NJAX2jERCQI5X_NzyH8,"29 Mandai Estate Innovation Place Tower 3, #06-01, Singapore 729932",1.4055143,103.7586962,4.3,68,http://homefitness.com.sg/,6910 0903,treadmill class,"Sembawang, Singapore"
Gymsportz - Home and Commercial Gym Equipment Supplier in Singapore,ChIJufX14hAS2jERBvVDxkSyhI4,"7, Block B Mandai Link, #05-27 Mandai Connection, Singapore 728653",1.4083877,103.7566142,4.7,172,https://gymsportz.sg/,8333 9816,treadmill class,"Sembawang, Singapore"
Carbyne Fitness Home Gym Equipment - Singapore,ChIJhzNCLOsX2jERnXsD-15uXk4,"590A Ang Mo Kio Street 51, #30-05, Singapore 561590",1.3712279,103.8536176,5.0,180,https://carbyne.sg/,8060 7151,treadmill class,"Ang Mo Kio, Singapore"
Doitfitness,ChIJFV4CkQIX2jER_Tknvt8C4Tc,"970 Toa Payoh N, #04-04 Industrial Estate, Singapore 318992",1.3428223,103.8509529,0.0,0,https://www.doitfitness.com.sg/,6258 4678,treadmill class,"Toa Payoh, Singapore"
AIBI,ChIJT8cN2w0Q2jERV_Pg5FXkyhk,"2 Jurong East Street 21, #02-43, Singapore 609601",1.3349517,103.7464905,3.4,24,https://aibifitness.com/,6899 1190,treadmill class,"Jurong East, Singapore"
Power Kids Gym,ChIJbdLJglwR2jER_XXn2AtDSaM,"4 Dairy Farm Ln, #01-10 Dairy Farm Mall, Singapore 677622",1.3654648,103.774358,4.8,25,https://www.powerkidsgym.com/,6592 2483,treadmill class,"Bukit Panjang, Singapore"
Gym 51,ChIJLVeDPWQX2jERmYKy2wkSSN8,"30 Mandai Estate, #03-07, Singapore 729918",1.4061002,103.7585159,4.8,5,https://gym51.sg/,8299 9585,treadmill class,"Choa Chu Kang, Singapore"
Delta Sports Hall,ChIJG9pxkCoa2jERSyubgxNCy-k,"900 Tiong Bahru Rd, Singapore 158790",1.2905846,103.8205,4.1,151,https://members.myactivesg.com/facilities/view/activity/18/venue/298?time_from=1416153600,6203 9246,treadmill class,"Tiong Bahru, Singapore"
CrossFit Unit,ChIJeQS3_40X2jERT9mYTn142FM,"1 Stadium Pl, #02-05 Wave Mall, Singapore 397628",1.3027855,103.8732354,4.6,30,http://www.crossfitunit.sg/,8856 8590,treadmill class,"Kallang, Singapore"
Gym Flooring Singapore,ChIJO7SXlNoX2jERebvu0kLLFig,"152 Paya Lebar Rd, #04-05 Citipoint Industrial Complex, Singapore 409020",1.328836,103.8905659,5.0,9,http://www.gymflooring.sg/,8768 5788,treadmill class,"Paya Lebar, Singapore"
Anytime Fitness Balestier,ChIJe-H0ctkZ2jERxVHwogp2cCI,"288 Balestier Road Balestier, Central, Singapore 329731",1.3228626,103.8528042,4.4,96,https://anytimefitness.sg/gyms/SG-0016/balestier-central-singapore-329731,8714 9366,treadmill class,"Mountbatten, Singapore"
Fitness Corner,ChIJ3RkfnCYZ2jEREW19wuJwMAA,"Joo Chiat Pl, Singapore",1.316113,103.914167,4.0,1,,,treadmill class,"Bedok Reservoir, Singapore"
Life Fitness,ChIJDew_Cw092jERAEdMQ-2gkWk,"6 Loyang Ln, Singapore 508920",1.3721906,103.9700245,0.0,0,,,treadmill class,"Loyang, Singapore"
Activo Pte. Ltd.,ChIJk7P2G1A82jERml_A8c5ts9k,"30 Loyang Way, #03-19 Loyang Industrial Estate, Singapore 508769",1.372343,103.97139,4.7,14,https://activo.sg/,,treadmill class,"Loyang, Singapore"
DirectHomeGym.sg,ChIJY7PTuWkF2jERp4FXpHHrWjs,"23 Neythal Road, Block B, #01-01C, Singapore 628588",1.324434,103.6968644,4.7,72,https://directhomegym.sg/,9006 0121,treadmill class,"Kusu Island, Singapore"
Barry’s - Raffles Place,ChIJr94KyroZ2jERg1aTtFJngxA,"18 Robinson Rd, #03-03, Singapore 048547",1.2816481,103.8505172,4.2,183,https://www.barrysbootcamp.com.au/studios/raffles-place/?utm_content=Barrys%20Raffles%20Place&utm_campaign=Google%20My%20Business&utm_medium=organic&utm_source=google&utm_term=plcid_15435189796079787013,8666 0303,treadmill class,"Pulau Biola, Singapore"
North Hill Gym,ChIJLTMGc6YP2jERNR1ExsuI2DA,"60 Nanyang Cres, Blk 19A, #03-01, Singapore 636957",1.3542467,103.6880256,4.0,46,,6904 1253,treadmill class,"Pulau Merlimau, Singapore"
JR Fitness Singapore (Novena),ChIJkxwVtbYZ2jERPaZRNd7S68k,"55 Newton Rd, #05-02, Singapore 307987",1.319965,103.8421325,4.9,55,http://www.jrfitness.com.sg/,6909 5382,treadmill class,"Pulau Sakijang Bendera, Singapore"
Decathlon - Northshore Plaza,ChIJe8bJK8QV2jERn93c097aW-E,"407 Northshore Dr, #01-27-35/#02-32-36 Northshore Plaza l, Singapore 820407",1.4164352,103.9022709,4.8,2220,https://www.decathlon.sg/s/sports-stores/punggol-northshore?utm_source=google-my-business&utm_medium=organic&utm_campaign=gmb,,treadmill class,"Pulau Sakijang Bendera, Singapore"
Decathlon - Joo Koon,ChIJY18bnYAF2jERsAwTOQ0BnIs,"1 Joo Koon Cir, #02-21 Fair Price Hub, Singapore 629117",1.3272743,103.6783218,4.7,4275,https://www.decathlon.sg/s/sports-stores/joo-koon?utm_source=google-my-business&utm_medium=organic&utm_campaign=gmb,,treadmill class,"Pulau Sakijang Bendera, Singapore"
I-Running.sg | #1 Fitness Equipment Store In Singapore,ChIJCY2yJdAR2jERp2tFMqECdpk,"62 Ubi Rd 1, #10-12 Oxley Bizhub 2, Singapore 408734",1.3322686,103.892106,4.5,15,https://www.i-running.sg/,8877 0636,treadmill class,"Pulau Ular, Singapore"
Island Run Club,ChIJIXbDUmMZ2jERfpUsdElcXfY,"1 Kim Seng Promenade, #01-146 Great World, Singapore 237994",1.293984,103.832088,5.0,84,https://www.islandrunclub.com/,8085 5069,run club,Singapore
HQDE Run Club,ChIJAe-CSY0b2jERD76yq3bcB1o,"1 Fusionopolis Pl, #15-10, Singapore 138522",1.2999207,103.7882673,5.0,1,,9273 3923,run club,Singapore
The UnsToppable Runners Meeting Point,ChIJywe6ZwAX2jEREn0KEGDRyKY,"Bishan, Singapore",1.3569126,103.8503973,5.0,14,https://www.instagram.com/bft_upperthomson/?hl=en,,run club,Singapore
Hollandse Club,ChIJO3xl2qsQ2jERGD-6BnHFtEA,"22 Camden Park, Singapore 299814",1.3298023,103.8164134,4.2,325,http://www.hollandseclub.org.sg/,6464 5225,run club,Singapore
Alpine & Asphalt Performance Coaching - Endurance / Mountain Ultra Trail Running Specialists,ChIJ2wZrag4Z2jERUDWq017NCgA,"20 Martaban Rd, Singapore 328644",1.3241386,103.850675,5.0,13,https://about.me/coach.j,,run club,Singapore
MOE (Evans) ActiveSG Sports Hall,ChIJ14HOpmob2jERxgBVEhrK-5M,"21 Evans Rd, Singapore 259366",1.3185662,103.8186802,4.3,212,https://www.activesgcircle.gov.sg/facilities/moe-evans-sport-hall,6468 8393,run club,Singapore
Red Dot Running Company,ChIJqfDh9p0Z2jER3Mr48sCA8TI,"108 Sims Ave, Singapore 387432",1.3139456,103.8777872,4.7,184,https://www.rdrc.sg/,6966 0957,run club,Singapore
Tanglin Club,ChIJLcEYfPIZ2jERd4wswFbCz_4,"5 Stevens Rd, Singapore 257814",1.309796,103.832335,4.5,1061,http://www.tanglinclub.org/,6622 0555,run club,Singapore
Singapore Polo Club,ChIJXTs2IbsX2jER1jcz8vVC47g,"80 Mount Pleasant Rd, Singapore 298334",1.3322445,103.8362657,4.3,461,http://www.singaporepoloclub.org/,6854 3999,run club,Singapore
Ceylon Sports Club,ChIJq7tP6NoZ2jERsbsh3ISS-QY,"101 Balestier Rd, Singapore 329678",1.3186455,103.854343,4.2,287,http://cscsingapore.org.sg/,6297 1009,run club,Singapore
East Coast Park parkrun,ChIJ97uEC7AZ2jER6aLd9dKQSKw,"Cp B1, Singapore",1.2949434,103.8931212,5.0,21,https://www.parkrun.sg/eastcoastpark/,,run club,Singapore
Singapore Athletics,ChIJ1-f9b7oT2jERRLK4WNNoDmQ,"3 Stadium Dr, #01-33, Singapore 397630",1.3032097,103.8742809,4.3,26,http://www.singaporeathletics.org.sg/,6386 7773,run club,Singapore
SCC Rugby Academy,ChIJ-buPHsgb2jERW-EqiJl0_pg,"71G Loewen Rd, Singapore 248846",1.301648,103.810335,4.8,44,https://sccrugbyacademy.com/,,run club,Singapore
42Race,ChIJlcN4KVAa2jERrd345xbyklI,"67 Ayer Rajah Crescent, #02-10/17, Singapore 139950",1.2957929,103.7866135,3.9,21,https://web.42race.com/,9623 0176,run club,Singapore
SUTD Running Track,ChIJ9Sus69482jERbFNdoSqKjfo,"55 Changi South Ave 1, Singapore 485997",1.3412314,103.9649466,4.8,34,,,run club,Singapore
HOKA Orchard,ChIJicoebgAZ2jERJT82BkndKX8,"2 Orchard Rd, B4-27, Singapore 238801",1.3039869,103.832009,4.4,96,,6022 1746,run club,"Orchard Road, Singapore"
Paragon Club Members' Lounge,ChIJc8pOz2QZ2jER6oaFfMolHi4,"290 Orchard Rd, Level 1, Singapore 238859",1.3044943,103.835972,4.6,16,https://www.paragon.com.sg/promotions/pgc-website-paragon-club-members-lounge,,run club,"Orchard Road, Singapore"
Tigress 주당,ChIJQSIzQV0Z2jERCGBaVJw2dwk,"277 Orchard Rd, #03-17, Singapore 238858",1.3005566,103.8391879,4.7,173,https://82soho.com/tigress/,9189 6975,run club,"Orchard Road, Singapore"
KPO,ChIJq1n4GZcZ2jERm9-PQsktzqI,"1 Killiney Rd, Singapore 239518",1.300215,103.8406515,4.2,1432,https://kpo.com.sg/,6733 3648,run club,"Orchard Road, Singapore"
K Bowling Club,ChIJvc9hvfwZ2jERpcMQVuhNni8,"313 Orchard Road, #03-27, 313@Somerset, 313 Orchard Rd, #03 - 27, Singapore 238895",1.3008856,103.8383582,4.1,593,https://www.kbowlingclub.com/,6737 5313,run club,"Orchard Road, Singapore"
JS Athletics,ChIJt1BWnRQU2jERYCicjPTeV0k,"21 Evans Rd, POSEB Track off, Singapore 259366",1.3183879,103.8194624,5.0,5,http://www.js-athletics.com/,9671 1470,run club,"Orchard Road, Singapore"
NIKE ORCHARD ROAD,ChIJ8-EZOwAZ2jERlrpn8bgSRUQ,"268 Orchard Rd, #01-01/02-01/03-01, Singapore 238856",1.302693,103.836805,4.8,2261,https://www.nike.com/sg/retail/s/nike-orchard-268?cp=72178864724_seo_&y_source=1_MTAzMDE0MTU3OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,6322 4874,run club,"Orchard Road, Singapore"
Orchard Towers,ChIJ-z0z0IwZ2jERXjOtNGbV0-0,"400 Orchard Rd, Singapore 238875",1.3072293,103.8293323,3.9,3146,,,run club,"Orchard Road, Singapore"
Running Lab Marina Square,ChIJNYsVZKgZ2jER9mQCgrNxuWw,"6 Raffles Blvd, #02-26 Marina Square, Singapore 039594",1.2907394,103.8575356,4.2,159,http://runninglab.com/,6255 0491,run club,"Marina Bay, Singapore"
The Club,ChIJgbj7RAQZ2jERpqImPoeOUHc,"10 Bayfront Avenue, Marina Bay Sands, Hotel, Lobby, Tower 1, Singapore 018956",1.2824615,103.8600908,4.4,315,https://www.marinabaysands.com/restaurants/the-club.html/?utm_source=google&utm_medium=GMB&utm_campaign=theclub_info_main,6688 5568,run club,"Marina Bay, Singapore"
Avenue Lounge,ChIJzeE0HK0Z2jERe4FS4lO4Phg,"10 Bayfront Avenue, Marina Bay Sands The Shoppes, #B1-67 Main entrance on, Bayfront Ave, Level 1 behind Theatres Bus Stop, along, Singapore 018956",1.2851522,103.8605316,3.8,386,https://taogroup.com/venues/avenue-singapore/?utm_source=google&utm_medium=GMB&utm_campaign=avenue_info_main,6688 8680,run club,"Marina Bay, Singapore"
Hup San Social Club,ChIJnf-0YAAZ2jERmMaavcjazDU,"98 Club St, Singapore 069467",1.2816202,103.8454732,4.8,31,https://www.clubstreetlaundry.com/hup-san-social-club,,run club,"Chinatown, Singapore"
NOST,ChIJAbf-tWgZ2jERhEe5kFeLO7k,"98 Club St, Level 3, Singapore 069467",1.2815401,103.8454321,4.9,201,https://www.instagram.com/nost.sg/?igshid=YmMyMTA2M2Y=,8020 2495,run club,"Chinatown, Singapore"
Carnival Haus Singapore,ChIJPY6jYm0Z2jERo3GidwcSnlU,"47 Neil Rd, Singapore 088827",1.279713,103.84271,4.6,187,https://www.instagram.com/carnival.sg/,,run club,"Chinatown, Singapore"
Night Hawk,ChIJaVQGuSAZ2jERXksUhoJT-IM,"43 Tg Pagar Rd, #01-02, Singapore 088464",1.2789557,103.8440049,4.6,205,http://www.nighthawk.sg/,9666 0928,run club,"Chinatown, Singapore"
Clubhouse SG,ChIJUxyy6R0Z2jERGEToqLb0Pj4,"168, #01-07 Robinson Rd, Capital Tower, Singapore 068912",1.2777857,103.8479386,4.8,128,http://www.clubhousesg.com/,6327 8045,run club,"Chinatown, Singapore"
Club Rainbow (Singapore),ChIJ4YoMpQwZ2jERpN6w4LM3ej0,"538 Upper Cross St, #05-263/269, Singapore 050538",1.285205,103.845761,4.5,16,https://www.clubrainbow.org/contact-us,6377 1789,run club,"Chinatown, Singapore"
Coached,ChIJO2nuc6UZ2jERWwhUQ0Me57s,"160 Robinson Rd, #03-08 SBF Medical Suites, Singapore 068914",1.2783243,103.8478629,5.0,216,https://www.coached.fitness/,,run club,"Chinatown, Singapore"
The Otherside – Rooftop Craft Bar & Natural Wine (Telok Ayer / Chinatown),ChIJKyWPU_QZ2jERjAHHj9KCql0,"7 Erskine Rd, Singapore 069320",1.2811131,103.845168,4.9,125,https://www.instagram.com/theothersidesg/,9119 5553,run club,"Chinatown, Singapore"
Lion Brewery Co,ChIJm2XsrKIZ2jER1vz5niPWClc,"36 Club St, Singapore 069469",1.28265,103.8460168,4.3,393,http://www.lionbreweryco.com/,9366 5815,run club,"Chinatown, Singapore"
Foxtail,ChIJM3UlUrcZ2jER0b1e-GPP9DQ,"1 Keong Saik Rd., #02-01, Singapore 089109",1.2789177,103.8414072,4.6,165,,8951 7178,run club,"Chinatown, Singapore"
Enclavebar,ChIJAUfy32sZ2jERBgYah675Jj8,"55A Neil Rd, #2-00, Singapore 088892",1.2795647,103.8425105,4.7,43,,8386 4881,run club,"Chinatown, Singapore"
Crystabelle KTV,ChIJn7YYbnIZ2jERzOfIKJZsVFw,"3 Teo Hong Rd, Singapore 088322",1.2803984,103.8407974,4.1,115,https://m.facebook.com/pages/Crystabelle-Ktv-Lounge/201003533243597,6224 7466,run club,"Chinatown, Singapore"
Singapore Recreation Club,ChIJG54AV6YZ2jEREJaczuWecw8,"Connaught Dr, B, Singapore 179682",1.2921094,103.8537784,4.3,1092,http://www.src.org.sg/,6595 0500,run club,"Chinatown, Singapore"
minnale2.0 night club,ChIJfxcUZJEZ2jER7xLKNoK7ri8,"68 Dunlop St, Singapore 209396",1.3052484,103.8534453,5.0,1,,9886 8854,run club,"Little India, Singapore"
Olibier Rooftop Bar,ChIJVxW_8eYZ2jERrzzqKMCJABM,"70A Dunlop St, Singapore 209398",1.3053811,103.853339,4.8,124,,8363 0391,run club,"Little India, Singapore"
A2 Parkour Gym SG - Free Runner Lodge,ChIJrziB3IwX2jERaZMGwiw3S5A,"12 Penhas Rd, #01-01, Singapore 208178",1.3097904,103.8627954,4.4,56,http://www.a2movements.com/,9184 9744,run club,"Little India, Singapore"
Kampong Glam Beach Road Residents' Committee,ChIJCb4foKYZ2jERP7M9wMCIO5A,"12 North Bridge Road, Beach Rd, #01-3960 Golden, Singapore 190012",1.3042894,103.8628551,2.8,5,https://www.onepa.gov.sg/rc/kampong-glam-beach-road-rc,6293 5686,run club,"Kampong Glam, Singapore"
Kampong Glam Waterloo Residents' Committee,ChIJY7nsULoZ2jERZJTHmXYB_x8,"Blk 270/271 Queen Street, #04-03, Singapore 180271",1.3010483,103.8539988,0.0,0,,6336 0466,run club,"Kampong Glam, Singapore"
German Dragons Singapore,ChIJjc-S5UoY2jERHEEXNDMJiY0,"5 Stadium Rd, Singapore 397732",1.305867,103.86991,5.0,22,https://www.germandragons.sg/,,run club,"Kampong Glam, Singapore"
Habibi-san,ChIJ6UHTxPgZ2jERG4U5h7zDYMg,"55 Haji Ln, Singapore 189248",1.3011898,103.8586737,4.6,217,https://www.facebook.com/habibisansg/,6298 0838,run club,"Kampong Glam, Singapore"
Going Om,ChIJeWjv77AZ2jER0WVdeEi85Zs,"33 Bali Ln, Singapore 189869",1.301345,103.8583717,4.5,226,https://going-om.net/,9132 7270,run club,"Kampong Glam, Singapore"
Running Track Our Tampines Hub,ChIJmXpHVf892jERmuGkVmr8YeU,"51 Tampines Ave 4, Singapore 520940",1.3537311,103.9404498,4.4,7,,,run club,"Tampines, Singapore"
Running Lab Tampines,ChIJ4QvVkBE92jERhYX78gRKdVo,"4 Tampines Central 5, #02-16B/C Tampines Mall, Singapore 529510",1.3524573,103.9446726,4.5,122,http://runninglab.com/,6444 6967,run club,"Tampines, Singapore"
Dragons Rugby Club,ChIJm9ZnZ1w92jER1s6FPng48j4,"1 Tampines St. 73, Singapore 528704",1.3585296,103.9318392,5.0,6,http://www.dragonsrugbyclub.com/,9030 6571,run club,"Tampines, Singapore"
Eco Community Garden @ Our Tampines Hub,ChIJ3y9fXhI92jERRl6yaXEq_q0,"51 Tampines Ave 4, Singapore 520940 Tampines Ave 4, Singapore 520940",1.3524587,103.9411827,4.2,12,https://www.nparks.gov.sg/contact-us,,run club,"Tampines, Singapore"
Pacific Swim Team Tampines Hub,ChIJR6_Ab7Mi2jERVmH9c3sgOFY,"1 Tampines Walk, Our Tampines Hub, Singapore 528523",1.3529604,103.9403451,4.8,157,http://pacificswimteam.com.sg/,9856 8280,run club,"Tampines, Singapore"
The Tipsy Cow @ SIA Sports Club,ChIJnZYbaPY92jERehbsqsGfGG8,"726 Upper Changi Rd E, Singapore 486046",1.3440289,103.9651418,4.2,46,,,run club,"Tampines, Singapore"
Bedok Reservoir parkrun,ChIJbdS47IM92jERsDYaTkCKOY0,Singapore,1.3389301,103.9219761,4.6,7,https://www.parkrun.sg/bedokreservoir/,,run club,"Bedok, Singapore"
Bedok ActiveSG Stadium,ChIJ1aYdSzU92jERCCLawGTW3II,"1 Bedok North Street 2, Singapore 469642",1.3264714,103.9393137,4.2,925,https://www.myactivesg.com/facilities/bedok-stadium,6443 5511,run club,"Bedok, Singapore"
Decathlon - Bedok,ChIJ37CzvJ4Z2jERYklcmCHmMUc,"750A Chai Chee Rd, #01-01 ESR BizPark @Chai Chee, Singapore 469001",1.3229568,103.9221685,4.7,6962,https://www.decathlon.sg/s/sports-stores/bedok?utm_source=google-my-business&utm_medium=organic&utm_campaign=gmb,,run club,"Bedok, Singapore"
Smash Max,ChIJC9rHyE492jERNXuVHkWTP-o,"509 Bedok North Street 3, #01-85, Singapore 460509",1.333159,103.9312886,4.8,292,https://shp.ee/z3t2yk6,8666 3143,run club,"Bedok, Singapore"
Pasir Ris Park Native Lawn,ChIJddXa70A92jER_DP2vi9QyI4,"Pasir Ris, Singapore",1.3784354,103.9493859,4.5,2,,,run club,"Pasir Ris, Singapore"
Aranda Country Club,ChIJ33KPErE92jERGEtLctQmyXg,"60 Pasir Ris Dr 3, Singapore 519497",1.3761439,103.9536304,3.9,538,http://www.arandaclub.org.sg/,6584 6811,run club,"Pasir Ris, Singapore"
Pasir Ris Park Mangrove Boardwalk,ChIJebER37A92jERTCNO07FykGo,"60 Pasir Ris Dr 3, Singapore 519497",1.3778816,103.9524912,4.6,378,,,run club,"Pasir Ris, Singapore"
Pasir Ris Carpark F,ChIJF5SK08A92jERa1xhKQORLqs,"133 Pasir Ris Rd, Singapore 519149",1.3843563,103.9426012,4.5,28,,,run club,"Pasir Ris, Singapore"
Changi Sailing Club,ChIJGUXEBxg82jER7SUZMZqgPOA,"32 Netheravon Rd, Singapore 508508",1.3923333,103.9796583,4.3,790,http://www.csc.org.sg/,6545 2876,run club,"Changi, Singapore"
Changi Beach Club,ChIJwxMSITs82jERsbEYqi4g_B4,"2 Andover Rd, Singapore 509984",1.3902019,103.9755178,4.0,420,http://changibc.org.sg/,6546 5215,run club,"Changi, Singapore"
SilverKris Lounge - Terminal 3,ChIJmSWWF4082jERIWnmIGTljBQ,"65 Airport Blvd., Singapore 819663",1.3555124,103.9855924,4.4,6315,http://www.singaporeair.com/,,run club,"Changi, Singapore"
KrisFlyer Gold Lounge - Terminal 3,ChIJkfiyF4082jERqaxW40C6Wwc,"65 Airport Blvd., Singapore 819663",1.3554466,103.9855974,3.9,1437,http://www.singaporeair.com/en_UK/au/flying-withus/before-the-flight/lounges/krisflyergold/,,run club,"Changi, Singapore"
